timestamp,user_id,tower_id,app_in_use,call_mos_score,video_buffer_rate
2025-11-12 12:01:10.929755,user_036,gNB-4401-A,VoIP,4.162077989694939,14.78004104051182
2025-11-12 12:01:10.929755,user_037,gNB-4403-C,Web,4.935246043871548,14.450863840005956
2025-11-12 12:01:10.929755,user_038,gNB-4403-C,Video,5.0,16.73116106871241
2025-11-12 12:01:10.929755,user_039,gNB-4402-B,VoIP,3.9747904183819873,9.724954966603583
2025-11-12 12:01:10.929755,user_040,gNB-4401-A,Web,4.608259706189045,13.0901192398653
2025-11-12 12:01:10.929755,user_041,gNB-4402-B,VoIP,4.414274678236937,10.699356207561292
2025-11-12 12:01:10.929755,user_042,gNB-4401-A,Web,4.696794294322516,13.759727340513246
2025-11-12 12:01:10.929755,user_043,gNB-4403-C,Web,4.700588658280108,15.489834866297569
2025-11-12 12:01:10.929755,user_044,gNB-4401-A,VoIP,4.262116783785768,13.530546205013083
2025-11-12 12:01:10.929755,user_045,gNB-4403-C,Gaming,5.0,15.091911542207688
2025-11-12 12:01:10.929755,user_046,gNB-4401-A,Video,4.4293524781920395,14.556099737582805
2025-11-12 12:01:10.929755,user_047,gNB-4401-A,Video,4.160730523086408,12.481464085473903
2025-11-12 12:01:10.929755,user_048,gNB-4402-B,Video,4.085663037257792,10.853815368245929
2025-11-12 12:01:10.929755,user_049,gNB-4402-B,Video,4.242555612473362,8.904262098498526
2025-11-12 12:01:10.929755,user_050,gNB-4401-A,Web,4.701435812528456,14.596199025734414
2025-11-12 12:01:10.929755,user_051,gNB-4402-B,Video,4.271687509838296,9.033369925332906
2025-11-12 12:01:10.929755,user_052,gNB-4401-A,Video,4.325467921219792,14.607753355094356
2025-11-12 12:01:10.929755,user_053,gNB-4403-C,VoIP,4.982187836276562,15.957379754561664
2025-11-12 12:01:10.929755,user_054,gNB-4401-A,Web,4.499190646231197,13.206231686841342
2025-11-12 12:01:10.929755,user_055,gNB-4403-C,Video,5.0,15.50189305611906
2025-11-12 12:01:10.929755,user_056,gNB-4401-A,Web,4.1594956279670106,12.539590172114522
2025-11-12 12:01:10.929755,user_057,gNB-4403-C,Web,5.0,16.154152764609826
2025-11-12 12:01:10.929755,user_058,gNB-4402-B,Web,4.218133583318435,10.538575931848147
2025-11-12 12:01:10.929755,user_059,gNB-4402-B,Gaming,4.380536088788945,11.420419407064859
2025-11-12 12:01:10.929755,user_060,gNB-4402-B,Video,4.04401613999979,10.48103222144858
2025-11-12 12:01:10.929755,user_061,gNB-4403-C,Gaming,4.716124466165927,16.988439267038277
2025-11-12 12:01:10.929755,user_062,gNB-4403-C,Web,5.0,15.196375182058313
2025-11-12 12:01:10.929755,user_063,gNB-4403-C,Gaming,4.866186464979401,14.448363381240311
2025-11-12 12:01:10.929755,user_064,gNB-4401-A,Web,4.2713394002954885,12.628040310326146
2025-11-12 12:01:10.929755,user_065,gNB-4401-A,Gaming,4.573124120837007,13.234643336365263
2025-11-12 12:01:10.929755,user_066,gNB-4401-A,Gaming,4.703274978527705,13.191851169366283
2025-11-12 12:01:10.929755,user_067,gNB-4403-C,VoIP,4.869685685901434,15.711985284341337
2025-11-12 12:01:10.929755,user_068,gNB-4401-A,VoIP,4.554307361428786,14.125360420765105
2025-11-12 12:01:10.929755,user_069,gNB-4401-A,Video,4.6057025671525835,13.417497091377584
2025-11-12 12:01:10.929755,user_070,gNB-4401-A,Web,4.488892919568142,12.456028451088052
2025-11-12 12:01:10.929755,user_071,gNB-4401-A,Web,4.2448546802987615,13.683826995426466
2025-11-12 12:01:10.929755,user_072,gNB-4403-C,Web,5.0,14.602278122649045
2025-11-12 12:01:10.929755,user_073,gNB-4401-A,Web,4.186160314168555,14.577557988690849
2025-11-12 12:01:10.929755,user_074,gNB-4401-A,VoIP,4.447713655782139,13.94120325419081
2025-11-12 12:01:10.929755,user_075,gNB-4402-B,VoIP,4.209634162232483,10.793927809028762
2025-11-12 12:01:10.929755,user_076,gNB-4402-B,Web,3.9978265602859433,9.439125484146622
2025-11-12 12:01:10.929755,user_077,gNB-4402-B,Gaming,4.243255701702647,10.907256310017633
2025-11-12 12:01:10.929755,user_078,gNB-4402-B,Web,4.070365777971295,9.07211164037712
2025-11-12 12:01:10.929755,user_079,gNB-4401-A,VoIP,4.618379190001427,12.976206610787708
2025-11-12 12:01:10.929755,user_080,gNB-4402-B,Video,4.2344638491727435,9.16504037160506
2025-11-12 12:01:10.929755,user_081,gNB-4401-A,Gaming,4.226658315936184,13.333022317885812
2025-11-12 12:01:10.929755,user_082,gNB-4401-A,VoIP,4.4346413295356655,12.85854045916799
2025-11-12 12:01:10.929755,user_083,gNB-4402-B,Video,4.391218175379044,10.138175862394704
2025-11-12 12:01:10.929755,user_084,gNB-4403-C,VoIP,4.989762379279701,16.53947804727868
2025-11-12 12:01:10.929755,user_085,gNB-4403-C,Video,4.898916590804032,16.97906023588653
2025-11-12 12:01:10.929755,user_086,gNB-4402-B,Video,4.11567717428645,10.083006122936197
2025-11-12 12:01:10.929755,user_087,gNB-4401-A,Video,4.29759922748054,12.817338925263725
2025-11-12 12:01:10.929755,user_088,gNB-4401-A,Video,4.6162380430732,14.743225428664896
2025-11-12 12:01:10.929755,user_089,gNB-4402-B,VoIP,4.188772056703384,11.048024546550327
2025-11-12 12:01:10.929755,user_090,gNB-4403-C,VoIP,4.885623142477471,14.701852295737368
2025-11-12 12:01:10.929755,user_091,gNB-4402-B,VoIP,4.173589690351125,9.104087199499576
2025-11-12 12:01:10.929755,user_092,gNB-4403-C,Gaming,5.0,15.564287964178018
2025-11-12 12:01:10.929755,user_093,gNB-4403-C,Gaming,5.0,16.26469591680629
2025-11-12 12:01:10.929755,user_094,gNB-4401-A,Video,4.506117508956991,13.074639766600335
2025-11-12 12:01:10.929755,user_095,gNB-4401-A,Gaming,4.517759303862746,14.39487325168085
2025-11-12 12:01:10.929755,user_096,gNB-4401-A,Web,4.725945199237896,12.482803866899896
2025-11-12 12:01:10.929755,user_097,gNB-4402-B,Web,4.416474746343905,11.191458942119343
2025-11-12 12:01:10.929755,user_098,gNB-4403-C,Gaming,5.0,15.139997541258058
2025-11-12 12:01:10.929755,user_099,gNB-4403-C,Video,5.0,15.992478409096186
2025-11-12 12:01:10.929755,user_100,gNB-4402-B,Web,4.5019375013605325,9.490568173936333
2025-11-12 12:01:10.929755,user_101,gNB-4402-B,Web,4.309611439451242,10.014425164130813
2025-11-12 12:01:10.929755,user_102,gNB-4403-C,Web,5.0,17.079065521517666
2025-11-12 12:01:10.929755,user_103,gNB-4402-B,Gaming,4.162890612294111,8.699001432754976
2025-11-12 12:01:10.929755,user_104,gNB-4401-A,VoIP,4.568800096433538,13.718949786979557
2025-11-12 12:01:10.929755,user_105,gNB-4403-C,Web,4.927855383997779,16.406988012229426
2025-11-12 12:01:10.929755,user_106,gNB-4403-C,Gaming,5.0,14.458104167866288
2025-11-12 12:01:10.929755,user_107,gNB-4401-A,Video,4.25726519553069,14.373855978531006
2025-11-12 12:01:10.929755,user_108,gNB-4403-C,Video,4.698678373649498,16.656432535101093
2025-11-12 12:01:10.929755,user_109,gNB-4403-C,VoIP,4.833635094446119,16.60868612662958
2025-11-12 12:01:10.929755,user_110,gNB-4402-B,Gaming,4.440230752217759,9.507053480981224
2025-11-12 12:01:10.929755,user_111,gNB-4401-A,VoIP,4.189776707730558,12.736573750528912
2025-11-12 12:01:10.929755,user_112,gNB-4403-C,VoIP,4.9975656997812745,16.637301902518708
2025-11-12 12:01:10.929755,user_113,gNB-4401-A,Web,4.393323185645385,14.356733730485566
2025-11-12 12:01:10.929755,user_114,gNB-4401-A,Gaming,4.430411575603577,13.38329956047184
2025-11-12 12:01:10.929755,user_115,gNB-4401-A,Web,4.282244740239841,14.71100121982893
2025-11-12 12:01:10.929755,user_116,gNB-4401-A,Web,4.625277899211977,12.887497876600895
2025-11-12 12:01:10.929755,user_117,gNB-4402-B,Video,4.391018653818443,11.322689725561478
2025-11-12 12:01:10.929755,user_118,gNB-4401-A,Web,4.597332027765057,14.864932587915861
2025-11-12 12:01:10.929755,user_119,gNB-4401-A,VoIP,4.571046598696069,13.500116464986037
2025-11-12 12:01:10.929755,user_120,gNB-4401-A,Video,4.355777522279389,12.997668698205741
2025-11-12 12:01:10.929755,user_121,gNB-4402-B,Web,4.325422809846062,10.511248513518783
2025-11-12 12:01:10.929755,user_122,gNB-4402-B,Video,4.339399896391692,11.494632739561064
2025-11-12 12:01:10.929755,user_123,gNB-4402-B,VoIP,4.0704797910825254,11.363633585665884
2025-11-12 12:01:10.929755,user_124,gNB-4401-A,Web,4.218838673348891,12.663050427264077
2025-11-12 12:01:10.929755,user_125,gNB-4402-B,Video,4.210552795459388,10.491889242144426
2025-11-12 12:01:10.929755,user_126,gNB-4403-C,Gaming,4.678785096495089,15.930742051687181
2025-11-12 12:01:10.929755,user_127,gNB-4402-B,Gaming,4.1028865602421805,9.106087483303366
2025-11-12 12:01:10.929755,user_128,gNB-4402-B,VoIP,4.045408398331388,10.248342196732999
2025-11-12 12:01:10.929755,user_129,gNB-4401-A,Video,4.228993867307392,13.727087460856254
2025-11-12 12:01:10.929755,user_130,gNB-4403-C,VoIP,5.0,15.227448265538392
2025-11-12 12:01:10.929755,user_131,gNB-4401-A,VoIP,4.508323960769434,14.844445939022432
2025-11-12 12:01:10.929755,user_132,gNB-4402-B,Video,4.41829200779587,11.137011826693104
2025-11-12 12:01:10.929755,user_133,gNB-4401-A,VoIP,4.236086478965717,13.409220276949187
2025-11-12 12:01:10.929755,user_134,gNB-4403-C,VoIP,4.745612311857796,14.662895143074678
2025-11-12 12:01:10.929755,user_135,gNB-4401-A,Video,4.27285338597509,12.37604857640233
2025-11-12 12:01:10.929755,user_136,gNB-4401-A,Web,4.444265295230596,14.219382354707026
2025-11-12 12:01:10.929755,user_137,gNB-4403-C,Web,5.0,15.240597622525653
2025-11-12 12:01:10.929755,user_138,gNB-4402-B,VoIP,4.231564685910215,9.119206380151061
2025-11-12 12:01:10.929755,user_139,gNB-4401-A,Video,4.504024965119521,13.365758177116115
2025-11-12 12:01:10.929755,user_140,gNB-4403-C,Web,4.700422329936631,14.65658023470971
2025-11-12 12:01:10.929755,user_141,gNB-4401-A,VoIP,4.607739599383963,13.21223262213366
2025-11-12 12:01:10.929755,user_142,gNB-4403-C,Web,5.0,16.68131441010113
2025-11-12 12:01:10.929755,user_143,gNB-4403-C,Web,4.882945673261218,16.236121370251084
2025-11-12 12:01:10.929755,user_144,gNB-4403-C,VoIP,5.0,16.507025566010725
2025-11-12 12:01:10.929755,user_145,gNB-4403-C,Gaming,5.0,17.1484392346322
2025-11-12 12:01:10.929755,user_146,gNB-4401-A,VoIP,4.295339186509749,13.51772174814753
2025-11-12 12:01:10.929755,user_147,gNB-4403-C,VoIP,4.678340004831182,16.080931897346712
2025-11-12 12:01:10.929755,user_148,gNB-4401-A,Gaming,4.4891519782614955,14.072271119185652
2025-11-12 12:01:10.929755,user_149,gNB-4401-A,VoIP,4.5498009314980505,13.863594978347907
2025-11-12 12:01:10.929755,user_150,gNB-4401-A,Video,4.507782467895612,14.152608508158737
2025-11-12 12:02:10.929755,user_001,gNB-4402-B,VoIP,4.341876550878762,8.927228382128874
2025-11-12 12:02:10.929755,user_002,gNB-4402-B,VoIP,4.364994129008319,9.381477620721176
2025-11-12 12:02:10.929755,user_003,gNB-4402-B,Video,4.478248803538179,9.558151679027867
2025-11-12 12:02:10.929755,user_004,gNB-4402-B,Web,4.3609643670908325,8.584988112797014
2025-11-12 12:02:10.929755,user_005,gNB-4403-C,VoIP,4.823457114952784,14.8767883853453
2025-11-12 12:02:10.929755,user_006,gNB-4402-B,Web,4.023313150138619,8.38965706934371
2025-11-12 12:02:10.929755,user_007,gNB-4403-C,VoIP,4.733727491382244,16.84634149139315
2025-11-12 12:02:10.929755,user_008,gNB-4401-A,VoIP,4.631963271279341,12.672930838003262
2025-11-12 12:02:10.929755,user_009,gNB-4403-C,VoIP,4.7822215976518825,15.857496173807734
2025-11-12 12:02:10.929755,user_010,gNB-4403-C,Web,4.474252433872886,17.413895342211635
2025-11-12 12:02:10.929755,user_011,gNB-4403-C,Video,4.8431091631564325,16.772397803680498
2025-11-12 12:02:10.929755,user_012,gNB-4403-C,Video,4.87499175552439,14.720142819545623
2025-11-12 12:02:10.929755,user_013,gNB-4402-B,VoIP,4.3679554588269855,8.58662365082906
2025-11-12 12:02:10.929755,user_014,gNB-4402-B,Gaming,4.0945381349738055,10.35991949476935
2025-11-12 12:02:10.929755,user_015,gNB-4403-C,Video,4.698407921796587,15.845753786656315
2025-11-12 12:02:10.929755,user_016,gNB-4402-B,VoIP,4.358071745198614,10.71526185433818
2025-11-12 12:02:10.929755,user_017,gNB-4403-C,Gaming,4.745163474211426,15.35539244952378
2025-11-12 12:02:10.929755,user_018,gNB-4402-B,Web,4.224562739117978,9.117007974378776
2025-11-12 12:02:10.929755,user_019,gNB-4402-B,Web,3.973795384660459,8.45717028426429
2025-11-12 12:02:10.929755,user_020,gNB-4403-C,Web,4.759661046168912,15.806783336657901
2025-11-12 12:02:10.929755,user_021,gNB-4401-A,Gaming,4.372079797054978,11.84208484155845
2025-11-12 12:02:10.929755,user_022,gNB-4401-A,VoIP,4.89107041032686,13.28500875832933
2025-11-12 12:02:10.929755,user_023,gNB-4401-A,Gaming,4.352300619985589,12.87854945782715
2025-11-12 12:02:10.929755,user_024,gNB-4401-A,Web,4.685845068421701,11.275845895626237
2025-11-12 12:02:10.929755,user_025,gNB-4401-A,VoIP,4.820495965941169,13.672844011057862
2025-11-12 12:02:10.929755,user_026,gNB-4402-B,Video,4.098868440889841,8.82805324685531
2025-11-12 12:02:10.929755,user_027,gNB-4403-C,VoIP,4.715124285840081,16.486942254648522
2025-11-12 12:02:10.929755,user_028,gNB-4402-B,Web,3.9892931490901336,9.439099901262045
2025-11-12 12:02:10.929755,user_029,gNB-4403-C,Gaming,4.572794116454806,14.968875393581952
2025-11-12 12:02:10.929755,user_030,gNB-4401-A,Video,4.712237569730167,13.706457804664897
2025-11-12 12:02:10.929755,user_031,gNB-4401-A,VoIP,4.544942976159176,13.071042158686147
2025-11-12 12:02:10.929755,user_032,gNB-4402-B,Web,4.342404907599753,9.672830347585158
2025-11-12 12:02:10.929755,user_033,gNB-4401-A,VoIP,4.893057130653168,12.367870159273068
2025-11-12 12:02:10.929755,user_034,gNB-4403-C,VoIP,4.75280398687854,15.345911738015669
2025-11-12 12:02:10.929755,user_035,gNB-4402-B,Gaming,4.233607326086858,9.11085290230335
2025-11-12 12:02:10.929755,user_036,gNB-4401-A,VoIP,4.751223291454423,11.346718391350821
2025-11-12 12:02:10.929755,user_037,gNB-4403-C,Web,4.87517683087512,16.8280051067672
2025-11-12 12:02:10.929755,user_038,gNB-4403-C,Video,4.828702755847869,16.40933308089586
2025-11-12 12:02:10.929755,user_039,gNB-4402-B,VoIP,4.094384572854157,7.902728557799468
2025-11-12 12:02:10.929755,user_040,gNB-4401-A,Web,4.457895185596747,12.156445260887798
2025-11-12 12:02:10.929755,user_041,gNB-4402-B,VoIP,4.240045729691065,9.173262290709133
2025-11-12 12:02:10.929755,user_042,gNB-4401-A,Web,4.743759086706847,12.181640400536105
2025-11-12 12:02:10.929755,user_043,gNB-4403-C,Web,4.880550056711117,16.203620892983597
2025-11-12 12:02:10.929755,user_044,gNB-4401-A,VoIP,4.9188107101260785,13.817072118891327
2025-11-12 12:02:10.929755,user_045,gNB-4403-C,Gaming,4.546886018182078,17.282415198473974
2025-11-12 12:02:10.929755,user_046,gNB-4401-A,Video,4.532018929162102,13.495604571497534
2025-11-12 12:02:10.929755,user_047,gNB-4401-A,Video,4.471780229820816,11.709108228978886
2025-11-12 12:02:10.929755,user_048,gNB-4402-B,Video,4.500492760364265,9.04181355131139
2025-11-12 12:02:10.929755,user_049,gNB-4402-B,Video,3.965637889172232,10.485788563968294
2025-11-12 12:02:10.929755,user_050,gNB-4401-A,Web,4.379514580663122,12.051986278798376
2025-11-12 12:02:10.929755,user_051,gNB-4402-B,Video,3.991541341633959,8.633016095986932
2025-11-12 12:02:10.929755,user_052,gNB-4401-A,Video,4.727354270179898,11.524362270536093
2025-11-12 12:02:10.929755,user_053,gNB-4403-C,VoIP,4.900682067950773,14.761928394869276
2025-11-12 12:02:10.929755,user_054,gNB-4401-A,Web,4.742124545577455,13.46461861932228
2025-11-12 12:02:10.929755,user_055,gNB-4403-C,Video,4.923514333158597,17.071984764890704
2025-11-12 12:02:10.929755,user_056,gNB-4401-A,Web,4.606841096775486,13.983127832462861
2025-11-12 12:02:10.929755,user_057,gNB-4403-C,Web,4.772360327018391,17.370170762694656
2025-11-12 12:02:10.929755,user_058,gNB-4402-B,Web,4.189796782789146,9.444155201195981
2025-11-12 12:02:10.929755,user_059,gNB-4402-B,Gaming,3.9562228649254996,8.384415277857553
2025-11-12 12:02:10.929755,user_060,gNB-4402-B,Video,4.303795200050861,8.228766449012888
2025-11-12 12:02:10.929755,user_061,gNB-4403-C,Gaming,4.610462290037713,16.76548173631406
2025-11-12 12:02:10.929755,user_062,gNB-4403-C,Web,4.347598347614893,15.18910030836646
2025-11-12 12:02:10.929755,user_063,gNB-4403-C,Gaming,4.500361236722137,16.761251584489777
2025-11-12 12:02:10.929755,user_064,gNB-4401-A,Web,4.690061091945112,11.16916322289558
2025-11-12 12:02:10.929755,user_065,gNB-4401-A,Gaming,4.585369459613982,11.501459462160618
2025-11-12 12:02:10.929755,user_066,gNB-4401-A,Gaming,4.447665372466097,13.001166842450342
2025-11-12 12:02:10.929755,user_067,gNB-4403-C,VoIP,4.628380606355782,17.07328920926327
2025-11-12 12:02:10.929755,user_068,gNB-4401-A,VoIP,4.7721021120503755,13.620711358927274
2025-11-12 12:02:10.929755,user_069,gNB-4401-A,Video,4.79831329890375,13.904021736219532
2025-11-12 12:02:10.929755,user_070,gNB-4401-A,Web,4.488665666997076,13.307111930890319
2025-11-12 12:02:10.929755,user_071,gNB-4401-A,Web,4.665461469589795,13.694831341763344
2025-11-12 12:02:10.929755,user_072,gNB-4403-C,Web,4.440881039695197,17.397729535864812
2025-11-12 12:02:10.929755,user_073,gNB-4401-A,Web,4.7168761176935,12.468337289129197
2025-11-12 12:02:10.929755,user_074,gNB-4401-A,VoIP,4.451745223720633,13.85908282495075
2025-11-12 12:02:10.929755,user_075,gNB-4402-B,VoIP,4.414492646145454,9.883602763709055
2025-11-12 12:02:10.929755,user_076,gNB-4402-B,Web,3.96580781007941,7.882621348152643
2025-11-12 12:02:10.929755,user_077,gNB-4402-B,Gaming,4.080503744161764,7.884275272839921
2025-11-12 12:02:10.929755,user_078,gNB-4402-B,Web,4.010641236176693,8.66995680625026
2025-11-12 12:02:10.929755,user_079,gNB-4401-A,VoIP,4.7888796672357214,12.314947783876681
2025-11-12 12:02:10.929755,user_080,gNB-4402-B,Video,4.247370735173734,9.440588041755069
2025-11-12 12:02:10.929755,user_081,gNB-4401-A,Gaming,4.507119269409524,11.763662270200689
2025-11-12 12:02:10.929755,user_082,gNB-4401-A,VoIP,4.868074861355366,13.878589238560327
2025-11-12 12:02:10.929755,user_083,gNB-4402-B,Video,4.411353710454716,9.598487822387607
2025-11-12 12:02:10.929755,user_084,gNB-4403-C,VoIP,4.693859872899083,16.986921105550422
2025-11-12 12:02:10.929755,user_085,gNB-4403-C,Video,4.448670510184112,15.623566356777674
2025-11-12 12:02:10.929755,user_086,gNB-4402-B,Video,4.123823217815807,9.992235283360614
2025-11-12 12:02:10.929755,user_087,gNB-4401-A,Video,4.801806092697208,12.089630456265585
2025-11-12 12:02:10.929755,user_088,gNB-4401-A,Video,4.497646305546653,11.432049320627776
2025-11-12 12:02:10.929755,user_089,gNB-4402-B,VoIP,4.3621297091102775,9.768444289471853
2025-11-12 12:02:10.929755,user_090,gNB-4403-C,VoIP,4.735650749852524,17.48812158645634
2025-11-12 12:02:10.929755,user_091,gNB-4402-B,VoIP,4.0820203170277924,8.400956961284358
2025-11-12 12:02:10.929755,user_092,gNB-4403-C,Gaming,4.803525430966116,14.818716649449424
2025-11-12 12:02:10.929755,user_093,gNB-4403-C,Gaming,4.707979855588501,15.138819738249596
2025-11-12 12:02:10.929755,user_094,gNB-4401-A,Video,4.907444897932142,13.475444852816018
2025-11-12 12:02:10.929755,user_095,gNB-4401-A,Gaming,4.367229484470696,12.252350431839705
2025-11-12 12:02:10.929755,user_096,gNB-4401-A,Web,4.82822327654259,11.5334856518402
2025-11-12 12:02:10.929755,user_097,gNB-4402-B,Web,3.9798738956574407,9.506405858765726
2025-11-12 12:02:10.929755,user_098,gNB-4403-C,Gaming,4.414221578058239,15.487717785633588
2025-11-12 12:02:10.929755,user_099,gNB-4403-C,Video,4.91707106925989,15.99769667230692
2025-11-12 12:02:10.929755,user_100,gNB-4402-B,Web,3.9709546062996237,8.463081999281227
2025-11-12 12:02:10.929755,user_101,gNB-4402-B,Web,3.923012369694635,10.209365675262983
2025-11-12 12:02:10.929755,user_102,gNB-4403-C,Web,4.637515843007064,15.59224065348009
2025-11-12 12:02:10.929755,user_103,gNB-4402-B,Gaming,4.329375619319627,8.667214029547166
2025-11-12 12:02:10.929755,user_104,gNB-4401-A,VoIP,4.4408877555606345,11.670585703378663
2025-11-12 12:02:10.929755,user_105,gNB-4403-C,Web,4.764331512489557,16.00973817333474
2025-11-12 12:02:10.929755,user_106,gNB-4403-C,Gaming,4.611468243940534,17.13745532361277
2025-11-12 12:02:10.929755,user_107,gNB-4401-A,Video,4.556324057863455,12.126733820161764
2025-11-12 12:02:10.929755,user_108,gNB-4403-C,Video,4.742397029835469,16.656573790356905
2025-11-12 12:02:10.929755,user_109,gNB-4403-C,VoIP,4.545464611779221,14.64484129664435
2025-11-12 12:02:10.929755,user_110,gNB-4402-B,Gaming,4.4943833618772375,8.616429707200147
2025-11-12 12:02:10.929755,user_111,gNB-4401-A,VoIP,4.36006662444732,13.4258490974259
2025-11-12 12:02:10.929755,user_112,gNB-4403-C,VoIP,4.607056853403948,15.204939606177545
2025-11-12 12:02:10.929755,user_113,gNB-4401-A,Web,4.892250277598792,12.929347857114662
2025-11-12 12:02:10.929755,user_114,gNB-4401-A,Gaming,4.351627219334228,13.868121872233651
2025-11-12 12:02:10.929755,user_115,gNB-4401-A,Web,4.522693968508597,12.180176465025315
2025-11-12 12:02:10.929755,user_116,gNB-4401-A,Web,4.362867117850008,11.236281195925724
2025-11-12 12:02:10.929755,user_117,gNB-4402-B,Video,4.02257777193244,10.734634891156505
2025-11-12 12:02:10.929755,user_118,gNB-4401-A,Web,4.504300557599613,14.150244677431509
2025-11-12 12:02:10.929755,user_119,gNB-4401-A,VoIP,4.705197303068615,12.760907050039217
2025-11-12 12:02:10.929755,user_120,gNB-4401-A,Video,4.607494808830503,12.946821855651834
2025-11-12 12:02:10.929755,user_121,gNB-4402-B,Web,4.34480728001955,8.42263683723664
2025-11-12 12:02:10.929755,user_122,gNB-4402-B,Video,4.005324713602591,8.58668465680395
2025-11-12 12:02:10.929755,user_123,gNB-4402-B,VoIP,4.257796244018122,10.188859317151579
2025-11-12 12:02:10.929755,user_124,gNB-4401-A,Web,4.733063982607473,11.23712417158221
2025-11-12 12:02:10.929755,user_125,gNB-4402-B,Video,4.505396621475923,10.842768797528166
2025-11-12 12:02:10.929755,user_126,gNB-4403-C,Gaming,4.853026375291369,17.0444479936735
2025-11-12 12:02:10.929755,user_127,gNB-4402-B,Gaming,4.142885995823709,8.184016501918713
2025-11-12 12:02:10.929755,user_128,gNB-4402-B,VoIP,4.076765251708442,8.225087417754628
2025-11-12 12:02:10.929755,user_129,gNB-4401-A,Video,4.565777933503428,13.276074617732554
2025-11-12 12:02:10.929755,user_130,gNB-4403-C,VoIP,4.478271225857229,17.569454980390613
2025-11-12 12:02:10.929755,user_131,gNB-4401-A,VoIP,4.6298335189745,14.077307293911794
2025-11-12 12:02:10.929755,user_132,gNB-4402-B,Video,4.471993095032576,8.998107213528343
2025-11-12 12:02:10.929755,user_133,gNB-4401-A,VoIP,4.717763300141099,11.955855130852878
2025-11-12 12:02:10.929755,user_134,gNB-4403-C,VoIP,4.751506259034924,17.461787985469805
2025-11-12 12:02:10.929755,user_135,gNB-4401-A,Video,4.348858730123781,11.634562772131753
